COMMAND;POSITION CE16 (mm);POSITION MLT (pts)
1314,94736842165;4,51515151515152;227
1308,36842105323;4,51515151515152;227
1302,63157894737;4,51515151515152;226
1296,05263157895;4,51515151515152;226
1289,47368421053;4,51515151515152;227
1282,8947368421;4,51515151515152;224
1276,31578947368;4,51515151515152;224
1270,57894736859;4,54545454545455;222
1264,00000000017;4,60606060606061;220
1257,42105263175;4,60606060606061;222
1251,63157894751;4,72727272727273;219
1245,05263157909;4,72727272727273;222
1239,315789474;4,72727272727273;219
1233,52631578976;4,72727272727273;216
1226,94736842133;4,72727272727273;218
1221,21052631624;4,72727272727273;215
1215,47368421115;4,81818181818182;214
1209,68421052691;4,81818181818182;214
1203,94736842105;4,84848484848485;213
1198,21052631596;4,84848484848485;214
1191,63157894754;4,84848484848485;214
1185,8421052633;4,81818181818182;213
1180,10526315821;4,93939393939394;211
1174,31578947397;4,93939393939394;210
1167,73684210554;4,93939393939394;209
1161,15789473712;4,93939393939394;209
1155,42105263203;4,93939393939394;207
1149,68421052694;5;206
1143,8947368427;5;206
1137,31578947428;5,03030303030303;203
1131,57894736842;5,03030303030303;203
1125,84210526333;5,06060606060606;205
1120,05263157909;5,06060606060606;203
1113,47368421067;5,09090909090909;199
1106,89473684225;5,09090909090909;202
1101,15789473715;5,09090909090909;201
1095,36842105291;5,09090909090909;201
1089,63157894782;5,21212121212121;198
1083,0526315794;5,21212121212121;198
1076,47368421098;5,24242424242424;198
1069,89473684256;5,24242424242424;195
1064,15789473747;5,24242424242424;197
1057,57894736905;5,24242424242424;195
1051,7894736848;5,33333333333333;193
1046,05263157895;5,33333333333333;193
1040,31578947386;5,33333333333333;192
1034,52631578961;5,33333333333333;192
1027,94736842119;5,36363636363636;192
1021,36842105277;5,36363636363636;190
1014,78947368435;5,39393939393939;189
1008,21052631593;5,39393939393939;188
1001,63157894751;5,48484848484849;188
995,052631579088;5,48484848484849;185
989,315789473996;5,51515151515152;184
982,736842105575;5,48484848484849;184
976,947368421334;5,48484848484849;182
971,210526316243;5,54545454545455;184
965,473684211152;5,54545454545455;180
959,68421052691;5,63636363636364;180
953,947368421052;5,63636363636364;178
947,368421052632;5,63636363636364;178
941,63157894754;5,63636363636364;180
935,052631579119;5,63636363636364;177
929,263157894878;5,66666666666667;178
922,684210526457;5,66666666666667;176
916,105263158035;5,72727272727273;177
910,368421052944;5,72727272727273;176
904,578947368703;5,6969696969697;177
898,000000000282;5,6969696969697;173
891,42105263186;5,75757575757576;173
885,684210526769;5,78787878787879;172
879,105263158348;5,78787878787879;170
872,526315789927;5,81818181818182;169
866,789473684836;5,81818181818182;169
861,000000000594;5,81818181818182;169
854,421052632173;5,90909090909091;167
847,052631579572;5,90909090909091;167
841,263157895331;5,96969696969697;167
835,526315789473;5,96969696969697;168
828,947368421052;5,96969696969697;164
822,368421052632;5,96969696969697;163
815,78947368421;6;163
810,052631579119;6;161
804,263157894878;6;161
798,526315789786;6,12121212121212;159
791,947368421365;6,12121212121212;160
786,157894737124;6,12121212121212;159
780,421052632032;6,12121212121212;157
774,684210526941;6,12121212121212;157
768,8947368427;6,18181818181818;153
762,315789474278;6,18181818181818;156
755,736842105857;6,15151515151515;157
750;6,15151515151515;155
743,421052631579;6,15151515151515;156
736,842105263157;6,15151515151515;153
730,263157894737;6,27272727272727;153
724,526315789645;6,27272727272727;149
718,736842105404;6,27272727272727;149
713,000000000312;6,33333333333333;151
707,210526316071;6,33333333333333;149
701,47368421098;6,36363636363636;145
695,736842105888;6,36363636363636;149
689,157894737467;6,36363636363636;145
683,368421053226;6,36363636363636;147
676,789473684805;6,36363636363636;145
670,210526316384;6,36363636363636;145
664,473684210526;6,45454545454546;143
657,894736842105;6,45454545454546;143
652,157894737014;6,45454545454546;142
646,368421052773;6,45454545454546;142
640,631578947681;6,48484848484849;139
634,052631579259;6,48484848484849;140
628,263157895019;6,57575757575758;136
